EmployeeID,Name,Department,Experience_Years,Education_Level,Age,Gender,City,Monthly_Salary
442,Employee_442,HR,11,PhD,23,Male,Chennai,61212
443,Employee_443,Marketing,19,High School,49,Female,Delhi,68525
444,Employee_444,Finance,17,Master,44,Male,Hyderabad,72202
445,Employee_445,Finance,8,Master,53,Male,Delhi,57635
446,Employee_446,HR,3,PhD,54,Female,Hyderabad,88208
447,Employee_447,Finance,3,Master,22,Female,Delhi,58828
448,Employee_448,Operations,1,High School,40,Male,Chennai,43711
449,Employee_449,Finance,5,PhD,23,Female,Hyderabad,28420
450,Employee_450,Marketing,10,High School,47,Female,Bangalore,121752
451,Employee_451,Marketing,15,Master,53,Female,Delhi,111416
452,Employee_452,Operations,7,Bachelor,25,Female,Bangalore,95271
453,Employee_453,IT,12,High School,51,Female,Hyderabad,69064
454,Employee_454,Operations,8,PhD,44,Male,Delhi,95091
455,Employee_455,Operations,15,Master,36,Female,Delhi,132450
456,Employee_456,Finance,3,High School,50,Male,Mumbai,65818
457,Employee_457,IT,14,PhD,57,Male,Mumbai,70525
458,Employee_458,IT,17,PhD,34,Female,Bangalore,44830
459,Employee_459,IT,4,Bachelor,53,Male,Hyderabad,42429
460,Employee_460,Operations,18,High School,28,Male,Mumbai,31893
461,Employee_461,Marketing,8,PhD,43,Male,Delhi,141381
462,Employee_462,IT,4,Master,49,Female,Hyderabad,104909
463,Employee_463,Operations,2,Master,23,Female,Hyderabad,72333
464,Employee_464,Finance,6,Bachelor,27,Male,Delhi,28436
465,Employee_465,Marketing,10,PhD,49,Female,Mumbai,99290
466,Employee_466,Finance,4,High School,49,Female,Delhi,101213
467,Employee_467,Marketing,18,Master,41,Female,Hyderabad,30895
468,Employee_468,Operations,12,PhD,51,Female,Chennai,44738
469,Employee_469,HR,2,PhD,32,Male,Chennai,55746
470,Employee_470,Marketing,10,Bachelor,49,Male,Bangalore,74377
471,Employee_471,Finance,4,Master,46,Female,Delhi,73404
472,Employee_472,Operations,14,Master,54,Female,Delhi,79045
473,Employee_473,Marketing,16,High School,22,Male,Bangalore,122888
474,Employee_474,HR,15,Master,48,Male,Bangalore,64790
475,Employee_475,HR,8,High School,34,Female,Bangalore,132455
476,Employee_476,IT,14,Master,24,Male,Hyderabad,30600
477,Employee_477,IT,8,Bachelor,27,Female,Delhi,119660
478,Employee_478,Finance,16,Master,29,Female,Hyderabad,118179
479,Employee_479,Marketing,13,High School,48,Male,Bangalore,65764
480,Employee_480,Marketing,18,High School,30,Male,Delhi,99543
481,Employee_481,IT,15,Bachelor,54,Female,Hyderabad,70714
482,Employee_482,Marketing,13,Master,45,Female,Hyderabad,81835
483,Employee_483,Marketing,9,Master,36,Male,Bangalore,127946
484,Employee_484,HR,15,Bachelor,53,Female,Delhi,134616
485,Employee_485,IT,13,Master,53,Male,Bangalore,130983
486,Employee_486,Operations,1,Master,45,Female,Delhi,98744
487,Employee_487,IT,7,High School,33,Male,Chennai,81491
488,Employee_488,Operations,9,Master,23,Male,Mumbai,149123
489,Employee_489,HR,1,Master,24,Male,Mumbai,43589
490,Employee_490,Finance,12,Bachelor,38,Female,Mumbai,68484
491,Employee_491,Marketing,8,Bachelor,23,Female,Bangalore,107989
492,Employee_492,HR,11,PhD,23,Male,Chennai,61212
493,Employee_493,Marketing,19,High School,49,Female,Delhi,68525
494,Employee_494,Finance,17,Master,44,Male,Hyderabad,72202
495,Employee_495,Finance,8,Master,53,Male,Delhi,57635
496,Employee_496,HR,3,PhD,54,Female,Hyderabad,88208
497,Employee_497,Finance,3,Master,22,Female,Delhi,58828
498,Employee_498,Operations,1,High School,40,Male,Chennai,43711
499,Employee_499,Finance,5,PhD,23,Female,Hyderabad,28420
500,Employee_500,Marketing,10,High School,47,Female,Bangalore,121752
501,Employee_501,Marketing,15,Master,53,Female,Delhi,111416
502,Employee_502,Operations,7,Bachelor,25,Female,Bangalore,95271
503,Employee_503,IT,12,High School,51,Female,Hyderabad,69064
504,Employee_504,Operations,8,PhD,44,Male,Delhi,95091
505,Employee_505,Operations,15,Master,36,Female,Delhi,132450
506,Employee_506,Finance,3,High School,50,Male,Mumbai,65818
507,Employee_507,IT,14,PhD,57,Male,Mumbai,70525
508,Employee_508,IT,17,PhD,34,Female,Bangalore,44830
509,Employee_509,IT,4,Bachelor,53,Male,Hyderabad,42429
510,Employee_510,Operations,18,High School,28,Male,Mumbai,31893
511,Employee_511,Marketing,8,PhD,43,Male,Delhi,141381
512,Employee_512,IT,4,Master,49,Female,Hyderabad,104909
513,Employee_513,Operations,2,Master,23,Female,Hyderabad,72333
514,Employee_514,Finance,6,Bachelor,27,Male,Delhi,28436
515,Employee_515,Marketing,10,PhD,49,Female,Mumbai,99290
516,Employee_516,Finance,4,High School,49,Female,Delhi,101213
517,Employee_517,Marketing,18,Master,41,Female,Hyderabad,30895
518,Employee_518,Operations,12,PhD,51,Female,Chennai,44738
519,Employee_519,HR,2,PhD,32,Male,Chennai,55746
520,Employee_520,Marketing,10,Bachelor,49,Male,Bangalore,74377
521,Employee_521,Finance,4,Master,46,Female,Delhi,73404
522,Employee_522,Operations,14,Master,54,Female,Delhi,79045
523,Employee_523,Marketing,16,High School,22,Male,Bangalore,122888
524,Employee_524,HR,15,Master,48,Male,Bangalore,64790
525,Employee_525,HR,8,High School,34,Female,Bangalore,132455
526,Employee_526,IT,14,Master,24,Male,Hyderabad,30600
527,Employee_527,IT,8,Bachelor,27,Female,Delhi,119660
528,Employee_528,Finance,16,Master,29,Female,Hyderabad,118179
529,Employee_529,Marketing,13,High School,48,Male,Bangalore,65764
530,Employee_530,Marketing,18,High School,30,Male,Delhi,99543
531,Employee_531,IT,15,Bachelor,54,Female,Hyderabad,70714
532,Employee_532,Marketing,13,Master,45,Female,Hyderabad,81835
533,Employee_533,Marketing,9,Master,36,Male,Bangalore,127946
534,Employee_534,HR,15,Bachelor,53,Female,Delhi,134616
535,Employee_535,IT,13,Master,53,Male,Bangalore,130983
536,Employee_536,Operations,1,Master,45,Female,Delhi,98744
537,Employee_537,IT,7,High School,33,Male,Chennai,81491
538,Employee_538,Operations,9,Master,23,Male,Mumbai,149123
539,Employee_539,HR,1,Master,24,Male,Mumbai,43589
540,Employee_540,Finance,12,Bachelor,38,Female,Mumbai,68484
541,Employee_541,Marketing,8,Bachelor,23,Female,Bangalore,107989
542,Employee_542,HR,11,PhD,23,Male,Chennai,61212
543,Employee_543,Marketing,19,High School,49,Female,Delhi,68525
544,Employee_544,Finance,17,Master,44,Male,Hyderabad,72202
545,Employee_545,Finance,8,Master,53,Male,Delhi,57635
546,Employee_546,HR,3,PhD,54,Female,Hyderabad,88208
547,Employee_547,Finance,3,Master,22,Female,Delhi,58828
548,Employee_548,Operations,1,High School,40,Male,Chennai,43711
549,Employee_549,Finance,5,PhD,23,Female,Hyderabad,28420
550,Employee_550,Marketing,10,High School,47,Female,Bangalore,121752
551,Employee_551,Marketing,15,Master,53,Female,Delhi,111416
552,Employee_552,Operations,7,Bachelor,25,Female,Bangalore,95271
553,Employee_553,IT,12,High School,51,Female,Hyderabad,69064
554,Employee_554,Operations,8,PhD,44,Male,Delhi,95091
555,Employee_555,Operations,15,Master,36,Female,Delhi,132450
556,Employee_556,Finance,3,High School,50,Male,Mumbai,65818
557,Employee_557,IT,14,PhD,57,Male,Mumbai,70525
558,Employee_558,IT,17,PhD,34,Female,Bangalore,44830
559,Employee_559,IT,4,Bachelor,53,Male,Hyderabad,42429
560,Employee_560,Operations,18,High School,28,Male,Mumbai,31893
561,Employee_561,Marketing,8,PhD,43,Male,Delhi,141381
562,Employee_562,IT,4,Master,49,Female,Hyderabad,104909
563,Employee_563,Operations,2,Master,23,Female,Hyderabad,72333
564,Employee_564,Finance,6,Bachelor,27,Male,Delhi,28436
565,Employee_565,Marketing,10,PhD,49,Female,Mumbai,99290
566,Employee_566,Finance,4,High School,49,Female,Delhi,101213
567,Employee_567,Marketing,18,Master,41,Female,Hyderabad,30895
568,Employee_568,Operations,12,PhD,51,Female,Chennai,44738
569,Employee_569,HR,2,PhD,32,Male,Chennai,55746
570,Employee_570,Marketing,10,Bachelor,49,Male,Bangalore,74377
571,Employee_571,Finance,4,Master,46,Female,Delhi,73404
572,Employee_572,Operations,14,Master,54,Female,Delhi,79045
573,Employee_573,Marketing,16,High School,22,Male,Bangalore,122888
574,Employee_574,HR,15,Master,48,Male,Bangalore,64790
575,Employee_575,HR,8,High School,34,Female,Bangalore,132455
576,Employee_576,IT,14,Master,24,Male,Hyderabad,30600
577,Employee_577,IT,8,Bachelor,27,Female,Delhi,119660
578,Employee_578,Finance,16,Master,29,Female,Hyderabad,118179
579,Employee_579,Marketing,13,High School,48,Male,Bangalore,65764
580,Employee_580,Marketing,18,High School,30,Male,Delhi,99543
581,Employee_581,IT,15,Bachelor,54,Female,Hyderabad,70714
582,Employee_582,Marketing,13,Master,45,Female,Hyderabad,81835
583,Employee_583,Marketing,9,Master,36,Male,Bangalore,127946
584,Employee_584,HR,15,Bachelor,53,Female,Delhi,134616
585,Employee_585,IT,13,Master,53,Male,Bangalore,130983
586,Employee_586,Operations,1,Master,45,Female,Delhi,98744
587,Employee_587,IT,7,High School,33,Male,Chennai,81491
588,Employee_588,Operations,9,Master,23,Male,Mumbai,149123
589,Employee_589,HR,1,Master,24,Male,Mumbai,43589
590,Employee_590,Finance,12,Bachelor,38,Female,Mumbai,68484
591,Employee_591,Marketing,8,Bachelor,23,Female,Bangalore,107989
592,Employee_592,HR,11,PhD,23,Male,Chennai,61212
593,Employee_593,Marketing,19,High School,49,Female,Delhi,68525
594,Employee_594,Finance,17,Master,44,Male,Hyderabad,72202
595,Employee_595,Finance,8,Master,53,Male,Delhi,57635
596,Employee_596,HR,3,PhD,54,Female,Hyderabad,88208
597,Employee_597,Finance,3,Master,22,Female,Delhi,58828
598,Employee_598,Operations,1,High School,40,Male,Chennai,43711
599,Employee_599,Finance,5,PhD,23,Female,Hyderabad,28420
600,Employee_600,Marketing,10,High School,47,Female,Bangalore,121752
601,Employee_601,Marketing,15,Master,53,Female,Delhi,111416
602,Employee_602,Operations,7,Bachelor,25,Female,Bangalore,95271
603,Employee_603,IT,12,High School,51,Female,Hyderabad,69064
604,Employee_604,Operations,8,PhD,44,Male,Delhi,95091
605,Employee_605,Operations,15,Master,36,Female,Delhi,132450
606,Employee_606,Finance,3,High School,50,Male,Mumbai,65818
607,Employee_607,IT,14,PhD,57,Male,Mumbai,70525
608,Employee_608,IT,17,PhD,34,Female,Bangalore,44830
609,Employee_609,IT,4,Bachelor,53,Male,Hyderabad,42429
610,Employee_610,Operations,18,High School,28,Male,Mumbai,31893
611,Employee_611,Marketing,8,PhD,43,Male,Delhi,141381
612,Employee_612,IT,4,Master,49,Female,Hyderabad,104909
613,Employee_613,Operations,2,Master,23,Female,Hyderabad,72333
614,Employee_614,Finance,6,Bachelor,27,Male,Delhi,28436
615,Employee_615,Marketing,10,PhD,49,Female,Mumbai,99290
616,Employee_616,Finance,4,High School,49,Female,Delhi,101213
617,Employee_617,Marketing,18,Master,41,Female,Hyderabad,30895
618,Employee_618,Operations,12,PhD,51,Female,Chennai,44738
619,Employee_619,HR,2,PhD,32,Male,Chennai,55746
620,Employee_620,Marketing,10,Bachelor,49,Male,Bangalore,74377
621,Employee_621,Finance,4,Master,46,Female,Delhi,73404
622,Employee_622,Operations,14,Master,54,Female,Delhi,79045
623,Employee_623,Marketing,16,High School,22,Male,Bangalore,122888
624,Employee_624,HR,15,Master,48,Male,Bangalore,64790
625,Employee_625,HR,8,High School,34,Female,Bangalore,132455
626,Employee_626,IT,14,Master,24,Male,Hyderabad,30600
627,Employee_627,IT,8,Bachelor,27,Female,Delhi,119660
628,Employee_628,Finance,16,Master,29,Female,Hyderabad,118179
629,Employee_629,Marketing,13,High School,48,Male,Bangalore,65764
630,Employee_630,Marketing,18,High School,30,Male,Delhi,99543
631,Employee_631,IT,15,Bachelor,54,Female,Hyderabad,70714
632,Employee_632,Marketing,13,Master,45,Female,Hyderabad,81835
633,Employee_633,Marketing,9,Master,36,Male,Bangalore,127946
634,Employee_634,HR,15,Bachelor,53,Female,Delhi,134616
635,Employee_635,IT,13,Master,53,Male,Bangalore,130983
636,Employee_636,Operations,1,Master,45,Female,Delhi,98744
637,Employee_637,IT,7,High School,33,Male,Chennai,81491
638,Employee_638,Operations,9,Master,23,Male,Mumbai,149123
639,Employee_639,HR,1,Master,24,Male,Mumbai,43589
640,Employee_640,Finance,12,Bachelor,38,Female,Mumbai,68484
641,Employee_641,Marketing,8,Bachelor,23,Female,Bangalore,107989
642,Employee_642,HR,11,PhD,23,Male,Chennai,61212
643,Employee_643,Marketing,19,High School,49,Female,Delhi,68525
644,Employee_644,Finance,17,Master,44,Male,Hyderabad,72202
645,Employee_645,Finance,8,Master,53,Male,Delhi,57635
646,Employee_646,HR,3,PhD,54,Female,Hyderabad,88208
647,Employee_647,Finance,3,Master,22,Female,Delhi,58828
648,Employee_648,Operations,1,High School,40,Male,Chennai,43711
649,Employee_649,Finance,5,PhD,23,Female,Hyderabad,28420
650,Employee_650,Marketing,10,High School,47,Female,Bangalore,121752
651,Employee_651,Marketing,15,Master,53,Female,Delhi,111416
652,Employee_652,Operations,7,Bachelor,25,Female,Bangalore,95271
653,Employee_653,IT,12,High School,51,Female,Hyderabad,69064
654,Employee_654,Operations,8,PhD,44,Male,Delhi,95091
655,Employee_655,Operations,15,Master,36,Female,Delhi,132450
656,Employee_656,Finance,3,High School,50,Male,Mumbai,65818
657,Employee_657,IT,14,PhD,57,Male,Mumbai,70525
658,Employee_658,IT,17,PhD,34,Female,Bangalore,44830
659,Employee_659,IT,4,Bachelor,53,Male,Hyderabad,42429
660,Employee_660,Operations,18,High School,28,Male,Mumbai,31893
661,Employee_661,Marketing,8,PhD,43,Male,Delhi,141381
662,Employee_662,IT,4,Master,49,Female,Hyderabad,104909
663,Employee_663,Operations,2,Master,23,Female,Hyderabad,72333
664,Employee_664,Finance,6,Bachelor,27,Male,Delhi,28436
665,Employee_665,Marketing,10,PhD,49,Female,Mumbai,99290
666,Employee_666,Finance,4,High School,49,Female,Delhi,101213
667,Employee_667,Marketing,18,Master,41,Female,Hyderabad,30895
668,Employee_668,Operations,12,PhD,51,Female,Chennai,44738
669,Employee_669,HR,2,PhD,32,Male,Chennai,55746
670,Employee_670,Marketing,10,Bachelor,49,Male,Bangalore,74377
671,Employee_671,Finance,4,Master,46,Female,Delhi,73404
672,Employee_672,Operations,14,Master,54,Female,Delhi,79045
673,Employee_673,Marketing,16,High School,22,Male,Bangalore,122888
674,Employee_674,HR,15,Master,48,Male,Bangalore,64790
675,Employee_675,HR,8,High School,34,Female,Bangalore,132455
676,Employee_676,IT,14,Master,24,Male,Hyderabad,30600
677,Employee_677,IT,8,Bachelor,27,Female,Delhi,119660
678,Employee_678,Finance,16,Master,29,Female,Hyderabad,118179
679,Employee_679,Marketing,13,High School,48,Male,Bangalore,65764
680,Employee_680,Marketing,18,High School,30,Male,Delhi,99543
681,Employee_681,IT,15,Bachelor,54,Female,Hyderabad,70714
682,Employee_682,Marketing,13,Master,45,Female,Hyderabad,81835
683,Employee_683,Marketing,9,Master,36,Male,Bangalore,127946
684,Employee_684,HR,15,Bachelor,53,Female,Delhi,134616
685,Employee_685,IT,13,Master,53,Male,Bangalore,130983
686,Employee_686,Operations,1,Master,45,Female,Delhi,98744
687,Employee_687,IT,7,High School,33,Male,Chennai,81491
688,Employee_688,Operations,9,Master,23,Male,Mumbai,149123
689,Employee_689,HR,1,Master,24,Male,Mumbai,43589
690,Employee_690,Finance,12,Bachelor,38,Female,Mumbai,68484
691,Employee_691,Marketing,8,Bachelor,23,Female,Bangalore,107989
692,Employee_692,HR,11,PhD,23,Male,Chennai,61212
693,Employee_693,Marketing,19,High School,49,Female,Delhi,68525
694,Employee_694,Finance,17,Master,44,Male,Hyderabad,72202
695,Employee_695,Finance,8,Master,53,Male,Delhi,57635
696,Employee_696,HR,3,PhD,54,Female,Hyderabad,88208
697,Employee_697,Finance,3,Master,22,Female,Delhi,58828
698,Employee_698,Operations,1,High School,40,Male,Chennai,43711
699,Employee_699,Finance,5,PhD,23,Female,Hyderabad,28420
700,Employee_700,Marketing,10,High School,47,Female,Bangalore,121752
701,Employee_701,Marketing,15,Master,53,Female,Delhi,111416
702,Employee_702,Operations,7,Bachelor,25,Female,Bangalore,95271
703,Employee_703,IT,12,High School,51,Female,Hyderabad,69064
704,Employee_704,Operations,8,PhD,44,Male,Delhi,95091
705,Employee_705,Operations,15,Master,36,Female,Delhi,132450
706,Employee_706,Finance,3,High School,50,Male,Mumbai,65818
707,Employee_707,IT,14,PhD,57,Male,Mumbai,70525
708,Employee_708,IT,17,PhD,34,Female,Bangalore,44830
709,Employee_709,IT,4,Bachelor,53,Male,Hyderabad,42429
710,Employee_710,Operations,18,High School,28,Male,Mumbai,31893
711,Employee_711,Marketing,8,PhD,43,Male,Delhi,141381
712,Employee_712,IT,4,Master,49,Female,Hyderabad,104909
713,Employee_713,Operations,2,Master,23,Female,Hyderabad,72333
714,Employee_714,Finance,6,Bachelor,27,Male,Delhi,28436
715,Employee_715,Marketing,10,PhD,49,Female,Mumbai,99290
716,Employee_716,Finance,4,High School,49,Female,Delhi,101213
717,Employee_717,Marketing,18,Master,41,Female,Hyderabad,30895
718,Employee_718,Operations,12,PhD,51,Female,Chennai,44738
719,Employee_719,HR,2,PhD,32,Male,Chennai,55746
720,Employee_720,Marketing,10,Bachelor,49,Male,Bangalore,74377
721,Employee_721,Finance,4,Master,46,Female,Delhi,73404
722,Employee_722,Operations,14,Master,54,Female,Delhi,79045
723,Employee_723,Marketing,16,High School,22,Male,Bangalore,122888
724,Employee_724,HR,15,Master,48,Male,Bangalore,64790
725,Employee_725,HR,8,High School,34,Female,Bangalore,132455
726,Employee_726,IT,14,Master,24,Male,Hyderabad,30600
727,Employee_727,IT,8,Bachelor,27,Female,Delhi,119660
728,Employee_728,Finance,16,Master,29,Female,Hyderabad,118179
729,Employee_729,Marketing,13,High School,48,Male,Bangalore,65764
730,Employee_730,Marketing,18,High School,30,Male,Delhi,99543
731,Employee_731,IT,15,Bachelor,54,Female,Hyderabad,70714
732,Employee_732,Marketing,13,Master,45,Female,Hyderabad,81835
733,Employee_733,Marketing,9,Master,36,Male,Bangalore,127946
734,Employee_734,HR,15,Bachelor,53,Female,Delhi,134616
735,Employee_735,IT,13,Master,53,Male,Bangalore,130983
736,Employee_736,Operations,1,Master,45,Female,Delhi,98744
737,Employee_737,IT,7,High School,33,Male,Chennai,81491
738,Employee_738,Operations,9,Master,23,Male,Mumbai,149123
739,Employee_739,HR,1,Master,24,Male,Mumbai,43589
740,Employee_740,Finance,12,Bachelor,38,Female,Mumbai,68484
741,Employee_741,Marketing,8,Bachelor,23,Female,Bangalore,107989
742,Employee_742,HR,11,PhD,23,Male,Chennai,61212
743,Employee_743,Marketing,19,High School,49,Female,Delhi,68525
744,Employee_744,Finance,17,Master,44,Male,Hyderabad,72202
745,Employee_745,Finance,8,Master,53,Male,Delhi,57635
746,Employee_746,HR,3,PhD,54,Female,Hyderabad,88208
747,Employee_747,Finance,3,Master,22,Female,Delhi,58828
748,Employee_748,Operations,1,High School,40,Male,Chennai,43711
749,Employee_749,Finance,5,PhD,23,Female,Hyderabad,28420
750,Employee_750,Marketing,10,High School,47,Female,Bangalore,121752
751,Employee_751,Marketing,15,Master,53,Female,Delhi,111416
752,Employee_752,Operations,7,Bachelor,25,Female,Bangalore,95271
753,Employee_753,IT,12,High School,51,Female,Hyderabad,69064
754,Employee_754,Operations,8,PhD,44,Male,Delhi,95091
755,Employee_755,Operations,15,Master,36,Female,Delhi,132450
756,Employee_756,Finance,3,High School,50,Male,Mumbai,65818
757,Employee_757,IT,14,PhD,57,Male,Mumbai,70525
758,Employee_758,IT,17,PhD,34,Female,Bangalore,44830
759,Employee_759,IT,4,Bachelor,53,Male,Hyderabad,42429
760,Employee_760,Operations,18,High School,28,Male,Mumbai,31893
761,Employee_761,Marketing,8,PhD,43,Male,Delhi,141381
762,Employee_762,IT,4,Master,49,Female,Hyderabad,104909
763,Employee_763,Operations,2,Master,23,Female,Hyderabad,72333
764,Employee_764,Finance,6,Bachelor,27,Male,Delhi,28436
765,Employee_765,Marketing,10,PhD,49,Female,Mumbai,99290
766,Employee_766,Finance,4,High School,49,Female,Delhi,101213
767,Employee_767,Marketing,18,Master,41,Female,Hyderabad,30895
768,Employee_768,Operations,12,PhD,51,Female,Chennai,44738
769,Employee_769,HR,2,PhD,32,Male,Chennai,55746
770,Employee_770,Marketing,10,Bachelor,49,Male,Bangalore,74377
771,Employee_771,Finance,4,Master,46,Female,Delhi,73404
772,Employee_772,Operations,14,Master,54,Female,Delhi,79045
773,Employee_773,Marketing,16,High School,22,Male,Bangalore,122888
